SENTENCES,Golden
The one thing I have done is lay it squarely on the table in front of the American people.,0
But I would certainly not do first strike.,0
"Well, Jim, the FDA took 12 years, and I do support that decision.",1
They interviewed all of my children's friends from childhood on.,0
John Edwards is the author of the Patients' Bill of Rights.,0
"And while I have a last word here, I would like to correct a misstatement of fact by the President.",0
He gets the first --,0
So the net tax increase in his plan's somewhere between 60 and 80 billion dollars.,1
"We've not only kept peace for our own country, but we've been able to extend the benefits of peace to others.",0
"Let's take Mr. Bush for the moment at his word -- he's right, we don't have any evidence at least that our government did tell Saddam Hussein he could have that part of Kuwait.",1
We should have -- wait one second.,0
"When I was running -- when we had the debate in 2000, never dreamt I'd be doing that.",0
"So the fact is that Senator Obama is spending unprecedented -- unprecedented in the history of American politics, going back to the beginning, amounts of money in negative attack ads on me.",1
"I would also like to uh - completely revise our criminal justice system - to do some of the things at the federal level in court reform that I've just described, as has been done in Georgia and other states.",0
"The all- time low in our country was the Judge Thomas-Anita Hill hearings, and those senators ought to be hanging their heads in shame for what they did there.",0
"It's time to put the American people first, to invest and grow this economy.",0
His name is Randy Ellis.,0
"I can see why people at your workplace think he changes positions a lot, because he does.",1
"But I don't see where it is inflationary to have people keep more of their earnings and spend it, and it isn't inflationary for government to take that money away from them and spend it on the things it wants to spend it on.",0
I believe that the question oversimplifies the difficulties of what we must do in Central America.,0
So what I've tried to do is be consistent.,0
"Values begin at the top, in the White House.",0
"Governor Reagan, as a matter of fact, began his political career campaigning around this nation against Medicare.",1
"No, the argument is that we have to take the guns away from these people that have them and they are bad people that shouldn't have them.",0
It's not going to work if we open up a dialogue with Kim Jong Il.,0
"And fourth, I believe that the polls and other studies and votes in the United Nations and anyone reading the paper and any citizen of the United States must come to the conclusion that the United States no longer carries the same image of a vital society on the move with its brightest days ahead as it carried a decade or two decades ago.",0
"Now, referring to your question with regard to Quemoy and Matsu.",0
"We've done about all, we are the reform party, the Republican Party.",0
He's called them phony and fuzzy.,0
"Secondly, I believe that in the ca- that it's far better for the United States, instead of concentrating our aid, particularly in the underdeveloped world, on surplus military equipment - we poured three hundred million dollars of surplus military equipment into Laos.",1
"I propose a detailed budget, Bob.",0
"When I graduated from college, there were plenty of fancy ways to get out of going and being a part of that.",0
"They have 270 billion dollars in Medicare cuts the first education cuts in history, cut environmental enforcement by 25 percent, took away the guarantee of quality standards in nursing homes, took away the guarantee of health care for folks with disabilities.",1
"So let me just tell you very quickly, we're entitled because of the laws that people like her passed to take massive amounts of depreciation on other charges, and we do it.",1
And what I'm about to say is unclassified.,0
You were very much involved in every aspect of this country.,0
He is for full public financing of Congressional elections.,1
"That's why I'm for Stealth technology, to build a Stealth bomber -- which I've supported for years -- that can penetrate the Soviet air defense system without any hope that they can perceive where it is because their radar system is frustrated.",0
I was hoping diplomacy would work.,0
It also requires something that Governor Bush's plan doesn't.,0
Everybody who pays taxes ought to get tax relief.,0
"And you wouldn't pay what the man needed to be paid, what he was charging you to do...",0
"Let me say, that I found one thing in Governor Bush's answer that we certainly agree on, and that's the low income heating assistance program.",0
There are an estimated several thousand fighters in Mosul.,1
"Well, I try to articulate my positions as clearly as possible, tell people what I stand for and let them decide whether they're going to support me or not.",0
"Who has the perseverance, the character, the integrity, the maturity, to get the job done?",0
"I am not going to let anyone into this country who is not vetted, who we do not have confidence in.",0
Affirmative action doesn't mean quotas.,0
You've got to say what you're for and you've got to --,0
The opportunities for us in Latin America we have just not taken advantage of fully.,0
Why can't we have that once again?,0
"We have -- our military, the morale is high.",0
"I was so proud of law enforcement in New York, in Minnesota, in New Jersey.",0
"Secondly, I think we have a rich uh - country.",0
It's a strategy that we've been working on for a couple of years.,0
"This is the way the framers of the Constitution intended our government to be, a government that comes from the people.",0
I would say to that person exactly what I will say to you right now.,0
It would have eliminated the AmeriCorps plan and it would have cut back on student loans and scholarships.,1
The Chinese Communists expressed regrets to us over a plane incident in 1956.,1
"In addition to that, we just passed a sweeping small business reform that makes it easier for small business people to take out 401 K plans for themselves and employees and much easier for employees to carry it from job to job.",0
"And I have a lot of young people work in my office, work in my campaign.",0
"Mr. Perot, with all respect, I think it is highly relevant, and I think that a 4-billion dollar budget of state and federal funds is not all that small, and I think the fact that I took a state that was one of the poorest states in the country and had been for 153 years and tried my best to modernize its economy and to make the kind of changes that have generated support from people like the presidents of Apple Computer and Hewlett-Packard and some of the biggest companies in this country, 24 retired generals and admirals and hundreds of business executives, are highly relevant.",1
But our goal is to get Iran to recognize it needs to give up its nuclear program and abide by the U.N. resolutions that have been in place.,0
"Well, Milosevic has lost the election.",0
But stop-and- frisk had a tremendous impact on the safety of New York City.,1
"You see, I'd have found a way to sign that bill.",0
"We've been there a long time, and we've got to make sure that we and our coalition partners are pulling out responsibly and giving Afghans the capabilities that they need.",0
"Folks, we can build that bridge to the 21st Century, big enough and strong enough for all of us to walk across, and I hope you will help me build it.",0
"We can't afford that in the next eight years and Senator Obama, with the Democrats in charge of Congress, things have gotten worse.",0
There's been millions and millions of dollars of negative advertising spent distorting my views.,1
"But just a few weeks ago, you said you think we should have more troops in Iraq right now.",1
"As a nuclear engineer myself, I know the limitations and capabilities of atomic power.",0
"I think that it's important for judges to understand that if a woman is out there trying to raise a family, trying to support her family, and is being treated unfairly, then the court has to stand up, if nobody else will.",0
"Now, I'm a plain-speaking man and I learned long ago that your word was your bond.",0
"And I'm convinced now, more than I was when I got the nomination, that Walter Mondale was the right choice, And I believe this is a good indication of the kind of people I would choose in the future.",0
He's man of solid judgment and he's going to be a person to stand by my side.,0
And those grants which make it possible for states and local communities to clean up rivers and harbors and streams.,0
Making life so miserable on folks that they'll leave.,0
"And the reason President Eisenhower's vetoes have been sustained - the reason the Congress does not send up bills to him which they think will be vetoed - is because the people and the Congress, the majority of them, know the country is behind the President.",0
"I think we ought to have incentives to do it, I think we ought to push to do it.",0
"And if you do the math, those people who have employer-based health benefits, if you put the tax on it and you have what's left over and you add $5,000 that you're going to get as a refundable tax credit, do the math, 95 percent of the American people will have increased funds to go out and buy the insurance of their choice and to shop around and to get -- all of those people will be covered except for those who have these gold-plated Cadillac kinds of policies.",1
"These are unidentified people, and after the bomb goes off, they're blown to bits because they are suicidal individuals who think they're going to go to paradise if they perpetrate such an act and lose their life in doing it.",0
And I believe that we used our skill.,0
But now less than a third of our people can afford to buy their own homes.,1
In this Administration we've stopped them at Quemoy and Matsu; we've stopped them in Indochina; we've stopped them in Lebanon; we've stopped them in other parts of the world.,1
I will have an ethical office in the White House that will be under the President's personal concern.,0
"It was in the previous administration, in the Bush-Quayle administration, and I think in retrospect the lessons there are ones that we should take very, very seriously.",0
We are not a nation in decline.,0
When you stop and think that we are only drilling on 2%.,1
"I suggest to you that the core problem -- 1 country spent $400 million lobbying in 1988, our country.",1
"... in many cases, ISIS-aligned, and we now have them in our country, and wait until you see -- this is going to be the great Trojan horse.",1
"My opponent at one time said, ""Well, get me elected, I'll have them out of there in six months.""",1
"And the reason, one of the major reasons why we're in the difficulties we are in today is because spending got out of control.",0
But it's not a statement about his heart.,0
"And the reason that it's a problem to go shopping state by state, you know what insurance companies will do?",0
We will continue to stay on the offense.,0
I've never wilted in my life.,0
"And if they should be in error slightly on the down side, then I'll phase in the programs that we've uh - advocated, more slowly.",0
Of course Mr. Nixon is wholly inaccurate when he says that the Congress has not provided more funds in fact than the President recommended for national defense.,1
That was locker room talk.,0
"""Oops, we haven't done the job.",0
I always believed he was a threat.,0
And the last point I just want to make.,0
"Now, there's more work to do.",0
"And if not, I'll get rid of it.",0
"And she's going after fact after fact, and she's lying again, because she said she -- you know, what she did with the e-mail was fine.",0
If you're going to increase domestic oil and gas production - and we have to - you have to give those producers an opportunity to uh - develop their land or their wells.,0
"Already just today the members of his political party said that they were going to ignore the orders of the new president of Serbia, and that they question his legitimacy, and he's still going to try to be actively involved.",1
I will do more for African-Americans and Latinos than she can ever do in 10 lifetimes.,0
"I don't think we've got a person to waste and I think I owe the American people a White House staff, a Cabinet and appointments that look like America but that meet high standards of excellence, and that's what I'll do.",0
"There's a difference between being a quarterback and a cheerleader, and when there's a real problem, a President must confront it.",0
"You know that, because Jonathan Gruber, the architect of Obamacare, was said -- he said it was a great lie, it was a big lie.",1
"I think if you raise taxes during a recession, you head to depression.",0
You said that we were going to be greeted as liberators.,0
"We have unbelievable -- we have found over the last seven years, we have found tremendous wealth right under our feet.",1
We do need to make sure that they don't have arms that get into the -- the wrong hands.,0
I think that is a moral issue that ought to be left to the freedom of conscience of the individual.,0
And one of the things that the Vice President either ignores or won't address is the fact that you can't divorce our military security from our economic security.,0
I believe that this country is electing more and more African Americans and Latinos and Asian Americans who are representing districts that are themselves not necessarily of a majority of their race.,0
They tried to have a national health care plan.,1
I think he's a good person.,0
We seem to come full circle again.,0
"So we're going to get a special prosecutor, and we're going to look into it, because you know what?",0
And we are now in a position where we have met many of the objectives that got us there in the first place.,0
"Many of the countries below that used to say, well, this is the US' problem -- if you'd get the demand down, then we wouldn't have the problem -- are working cooperatively with the DEA and the military.",1
"I want the federal government, consistent with local control and new accountability, to make improvement of our schools the number one priority so Caley will have a desk and can sit down in a classroom where she can learn.",0
We've made every one of them eligible for a tax cut.,1
"Those Sandinistas came in and betrayed the trust of the revolution; they said it was about democracy, and they have done nothing other than solidify their Marxist domination over that country.",0
"which his own running mate, George Bush, described as voodoo economics, and said that it would result in a 30% inflation rate.",1
"You see our five kids, all over this country, and their spouses.",0
But I'd also like to point out that I haven't been part of what we're criticizing in Washington tonight.,0
"If you think that I am a spoiler, consider these facts: Do you really think that our economy is healthy?",0
"You know, I think the American people deserve credit for the great economy that we have.",0
"And now, five weeks before the election, he's saying that his big, bold idea is, ""Never mind.""",0
At the present time we're at peace.,0
"Not necessarily be in power, but here's what I'll say about the $87 billion.",0
"I'd also like to see the overtime laws change so that we could have some more flex time so that at the discretion of the worker, the worker, if you earn overtime, you could decide when you want that time to be taken, in cash or in time with your family if you've got a family problem.",0
"You know, just a couple of weeks ago, actually, probably about a month, I saw a mother, who I had met at the bedside of her son, who had been shot in that theater.",0
"And one thing that the president said, which I want to make sure that we understand, he said that I said we should take Detroit bankrupt.",1
"Instead our aid continued to Batista, which was ineffective; we never were on the side of freedom; we never used our influence when we could have used it most effectively - and today Cuba is lost for freedom.",0
"Now, I could probably give you some other examples of decisions over the last 24 years.",0
We're suing each other too much and caring for each other too little.,0
Was it the right thing to do?,0
"I have, obviously, supported those efforts that the United States had to go in militarily and I have opposed that I didn't think so.",1
"So I have said, look, we need to keep our eye on ISIS.",0
"And as far as nuclear power is concerned, again, look at the record.",0
"I'm saying that those of us who are elected to positions of political leadership, Jim, have a special responsibility, not only to come up with programs, and I have outlined in detail the very important, very strong program of enforcement as well as drug education prevention.",0
"I want to say, everything I ever learned about leadership I learned from a chief petty officer.",0
"And we ought to have to limit -- we ought to have a much longer period of time, about 5 years, between the time when people can leave executive branch offices and then go out and start lobbying for foreign interests.",0
He did not say that.,0
It was very clear this was not a demonstration.,0
"So to answer your question, it requires a clear vision, a willingness to stand by our friends, and the credibility for people both friend and foe to understand when America says something, we mean it.",0
...they would have gone through a...,0
Senator Kennedy has suggested that he believes he knows the way.,0
"I mean, you know -- now, everybody in mainstream is going to say, oh, that's not true.",0
"And I will tell you very strongly, when Bernie Sanders said she had bad judgment, she has really bad judgment, because we are letting people into this country that are going to cause problems and crime like you've never seen.",1
"We absolutely must, which is why I responded to your first question the way I did.",0
"And we provide a 50 percent tax credit so that they can buy health insurance for their workers, because there are an awful lot of small businesses that I meet across America that want to do right by their workers but they just can't afford it.",1
"I'm also going to talk -- respond to what you asked, Cheryl, at the same time.",0
You got a 265 billion dollar tax increase.,1
Five million jobs doesn't even keep up with our population growth.,0
It's a lot more than $18 billion in pork-barrel spending.,1
"That's a whole other subject, but I see we still have a little bit more time.",0
And maybe it's hardly doable.,0
"And I would suggest that during the course of the evening he might indicate those areas in which his programs are new, where they will mean more progress than we had then.",0
"It's an important priority, because now is the time to act and we're going to say to our seniors, our promises we've made to you will be promises kept.",0
In regard to uh - price stability uh - I'm not aware that that committee did produce recommendations that ever were certainly before the Congress from the point of view of legislation in regard to controlling prices.,1
I have met with the legislative leaders.,0
"He voted against these programs, he does not believe it.",1
I suggest you pick a person who's successfully managed money.,0
They raised the same thing with me on the Pledge of Allegiance.,0
I think Kenne- Senator Kennedy is wrong on three counts.,0
"First of all, the media is so dishonest and so corrupt, and the pile-on is so amazing.",0
"And you're right, I haven't vetoed any spending bills, because we work together.",1
"In addition, the jobs would not be available right now.",1
But we cannot guarantee equal results in America.,0
"And I want to bring to the White House a sense of strength and fiscal responsibility which will build a good strong foundation under which this country, or above which country can move, grow, invest, and build the best America for its people and for our kids and our grandkids.",0
"What I'd also like to point out the Iranians are putting the most lethal IEDs into Iraq which are killing young Americans, there are special groups in Iran coming into Iraq and are being trained in Iran.",1
"Whenever a weapon is tested we count the number of warheads on it, and whenever that warhead is used we count that number of warheads, whether they have that number or less on it, or not.",0
What were her written instructions?,0
"It's your strength, it's your values, it's the quality of the people you pick.",0
You go into the inner cities and -- you see it's 45 percent poverty.,1
But it's like his plan to defeat ISIS.,0
"Why, when you said you'd filed legislation in your first year didn't you do it?",0
"I mean, I'm -- I'm pleased that you now are endorsing our policy of applying diplomatic pressure and potentially having bilateral discussions with the Iranians to end their nuclear program.",0
"Because there's a huge pool, we can drop the costs.",0
On one of those tapes may be the enemy being right the next time.,0
Words matter when you run for president.,0
"And there were many people, like myself, who opposed quotas, who felt there were places where it was overreaching.",1
I believe it's important to resist the temptation to squander our surplus.,0
"I mean, you know, it's tough to ask a teacher who's making $30,000 or $35,000 a year to tighten her belt when people who are making much more than her are living pretty high on the hog.",0
"We have to be prepared to use military force against terrorist base camps, we have to work closely with our allies to make sure that they're working with us and we with them and we can give no quarter when it comes to breaking the back of international terrorism.",0
We'll even give it to you.,0
"Secondly, if you're a family of four making $50,000 in Massachusetts, you get a 50% tax cut.",1
"In mine, I happen to believe in the people and believe that the people are supposed to be dominant in our society -- that they, not government, are to have control of their own affairs to the greatest extent possible, with an orderly society.",0
"9 Nobel Prize-winning economists and 500 others, including numerous Republican and Democratic business executives, have endorsed this approach because it offers the best hope to put America back to work and get our incomes rising instead of falling.",1
"We told him he could take the northern part of Kuwait, and when he took the whole thing, we went nuts.",1
You must understand the region; you must understand the politics in the area; you must provide a strong alternative; and you must show strength -- and all at the same time.,0
"I want to get everybody out of the shadows, get the economy working, and not let employers like Donald exploit undocumented workers, which hurts them, but also hurts American workers.",1
"She wants to go to a single-payer plan, which would be a disaster, somewhat similar to Canada.",1
We want the government to pinch their pennies for a change instead of the people pinching their pennies.,0
"As a matter of fact, I would like to take the issue a little further.",0
I don't claim to know all the answers.,0
"You see, he's proposed $2.2 trillion of new spending.",1
"If I become president, I'll get America working again.",0
And it works- -it works in Milwaukee.,1
"Well, look at the budget.",0
And we almost had it done.,0
"Here a very small investment of taxpayer's money - in the housing field can bring large numbers of extra jobs, and the guarantee of mortgage loans, and the uh - putting forward of uh - two-0-two programs for housing for older people and so forth to cut down the roughly 20 percent unemployment that now exists in the - in the construction industry.",1
"Independent experts have looked at what I've proposed and looked at what Donald's proposed, and basically they've said this, that if his tax plan, which would blow up the debt by over $5 trillion and would in some instances disadvantage middle-class families compared to the wealthy, were to go into effect, we would lose 3.5 million jobs and maybe have another recession.",1
"One way or the other, they're wrapped up in it.",0
That's 16 million jobs in America.,1
I don't disagree with that.,0
"Well, I can't say that I have roundtabled that and sat down with the Chiefs of Staff, but I have said that it seems to me that this could be a logical step in what is my ultimate goal, my ultimate dream, and that is the elimination of nuclear weapons in the world.",0
"I traveled all over the world looking at the effects of greenhouse gas emissions, Joe Lieberman and I.",1
We welcome legal immigrants into this country.,0
We have peace with freedom.,0
We don't yet know what our tax revenues are going to be.,0
"There are some advantages to experience, and knowledge, and judgment.",0
And one way to do it is to get these deadbeat fathers to pay their obligations to these mothers -- that will help strengthen the American family.,0
I think the President was correct in ordering these flights.,0
My plan requires testing of all students.,0
"I have talked of having zones in those cities that are run down, where there is a high percentage of people on welfare, and offer tax incentives.",0
"But we've got to do a lot better on education, and we have to do, be tougher on those who commit crimes.",0
I supported the President's trade policy.,1
And we have now achieved an historic arms control agreement.,0
"First of all, the Department of Energy has said the tax break for oil companies is $2.8 billion a year.",1
"And I think, as a part of that process, what I am trying to say will come across, and that is that we must lead, we must command, we must direct, and a President must see it like it is.",0
"Then you get what you want, and shouldn't you?",0
And he said also that his two favorite justices are Justice Scalia and Justice Thomas.,0
Her tax plan is a disaster.,0
And you can be part of our America and you can walk across that bridge to the 21st century with us.,0
"Now I cannot, and would not, endorse the kind of program that uh - Governor Carter recommends.",0
"When the Secretary General Kofi Annan offered the United Nations, he said, ""No, no, we'll go do this alone.""",0
"He voted for nearly a billion dollars in pork barrel earmark projects, including, by the way, $3 million for an overhead projector at a planetarium in Chicago, Illinois.",1
"Number two, change the tax code.",0
I said in my acceptance speech in San Diego about two months ago that the exits are clearly marked.,0
And my comprehensive immigration reform plan of course includes border security.,1
We have dramatically increased control and enforcement at the border.,1
My plan does a better job.,0
And so -- on the logging issue.,0
What was his participation there?,0
"Plus, he says the cornerstone of his plan to succeed in Iraq is to call upon nations to serve.",1
"My record on world affairs is pretty well known because I've been president for 4 years, so I feel I've been talking issues.",0
"Number three, we're going to have to have training programs that work for our workers and schools that finally put the parents and the teachers and the kids first, and the teachers' unions going to have to go behind.",0
So I would take my responsibility seriously.,0
Our jobs are fleeing the country.,1
"What I want the President to do, and I think he may have done it, his last statement, call for an unconditional end of the violence and have the parties keep on talking as they should talk and have a resolution.",0
"I think my dad would be pretty proud of me, because I think we've come a long long way and I think, you know three months ago, I remember some of the great publications in this country had written me off.",0
"Like the vice president, I call on Chairman Arafat to have his people pull back to make the peace.",1
And so let's look at our records as well as our rhetoric.,0
"I know the morality that's prompting that question, and I respect it enormously.",0
We think that's pretty good progress.,0
He has really started his political activity based on this racist lie that our first black president was not an American citizen.,1
They have to help us out.,0
They currently favor going forward with a runoff election.,0
Millions of Americans saw the results of that conflict.,0
"And I can only tell him that we reduced, in proportion of other states, the per capita spending, the per capita size of Government - we only increased the size of Government one-twelfth what it had increased in the preceding eight years.",1
And they have said that they want to see Israel wiped off the map.,1
What we are talking about is recognizing that the next president has to have a broader strategic vision about all the challenges that we face.,0
Uh - I think it's accurate to say that the uh - strip-mining law which was passed twice by the Congress - uh - and was only like two votes I believe of being overridden - would have been good for the country.,1
"Now what greater admission is there, 16 months afterwards.",0
"I've had some arguments with him about the speed in which we might have lowered interest rates, but Governor Clinton, he talks about the reaction to the markets.",0
"But what it does say is that ""insurers, you've got to take everybody.""",0
"Now, Senator Obama, you wanted to know one of the differences.",0
I wanted a government that was smaller and less bureaucratic to help people make the most of their own lives.,0
"As an example, in San Bernardino, many people saw the bombs all over the apartment of the two people that killed 14 and wounded many, many people.",1
It won't be painless but we've got to get the job done.,0
China had a space launch and a space walk.,0
I put people behind bars for the rest of their life.,0
I've heard them explain - try to explain - how they tell their children how they can go into a store and buy a loaf of bread but then can't go into that store and sit at the counter and get a Coca Cola.,0
We saved an auto industry that was on the brink of collapse.,1
"These kinds of uh - procedures, along with evacuation procedures, adequate insurance, ought to be initiated.",0
5000 students -- why is a high school that big?,0
"But we have to be cognizant of the fact that they've had foreign fighters coming to volunteer for them, foreign money, foreign weapons, so we have to make this the top priority.",1
"Well, all that I can suggest is that all the experts who have studied the program indicate that it is the most fantastic program, the worst program, insofar as its effect on the farmers, that the - America has ever had foisted upon it in an election year or any other time.",1
"And it wasn't until former Secretary of State Jim Baker and General Scowcroft and others pushed publicly and said you've got to go to the U.N., that the president finally changed his mind -- his campaign has a word for that -- and went to the United Nations.",1
We had Saddam Hussein trapped.,0
My five-point plan does it.,0
"And it's a disgrace, and I will do my level best to clean it up, recognizing that you can't legislate morality.",0
I'll just give you one quick example.,0
I exempt small businesses from having to pay into a kitty.,1
"Now, here are the steps that I would take, first of all.",0
"I don't want to see the day when it's sixty percent of ours, and seventy and seventy-five and eighty and ninety percent of ours, with all the force and power that it could bring to bear in order to cause our destruction.",0
"And then he has as a model for doing that a board of people at the government, an unelected board, appointed board, who are going to decide what kind of treatment you ought to have.",1
I apologize to my family.,0
Take a look at upstate New York.,0
"I am proud of what we did at the Democratic Convention, putting 2 HIV-positive people on the platform, and I am proud of the leadership that I'm going to bring to this country in dealing with the AIDS crisis.",0
"The rate of inflation, as announced just the other day, is under 5 percent; and the uh - 4.4 percent that was indicated at the time of the 4 percent GNP was less than the 5.4 percent.",1
You don't have anywhere to sleep.,0
Senator Obama has opposed that.,1
"I personally don't believe that the federal government oughta finance abortions, but I - I draw the line and don't support a constitutional amendment.",0
That's the most noble thing that anybody can do.,0
"Now, with respect to Darfur, yes, it is a genocide.",1
"Well, look, Bob, as I said...",0
Your premiums are going up.,1
"I think the United States should have offered the opportunity to provide the nuclear fuel, test them, see whether or not they were actually looking for it for peaceful purposes.",0
"It is time to have a new commander in chief who will rebuild the military, pay our men and women more, make sure they're housed better and have a focused mission for our military.",0
"There are many good ones, but I was glad he acknowledged that.",0
"Not all this back and forth, you voted this way, you voted that way, we want a better America as we go into the next century.",0
"I think ""punish"" is the wrong word.",0
"We have, during his regime, during President Obama's regime, we've doubled our national debt.",1
My word is my bond.,0
They have got to bear a greater share of this load of economic assistance abroad.,0
This is the first time the United States of America has ever had a tax cut when we're at war.,1
Are we doing better in anti-terrorism?,0
"And when we compare the economic progress of this country in the Truman Administration with that of the Eisenhower Administration, we find that in every index there has been a tr- great deal more performance and more progress in this Administration than in that one.",1
"(Applause) I'd like to have that line-item veto for the president, because I think that would be extraordinarily helpful.",0
But I don't favor a constitutional amendment on the subject.,0
"What we've said is to states, we'll give you more money if you initiate reforms.",1
"In terms of the Third World, I support the Baker plan.",0
"And when I voted as a senator, I did not think that that was the case.",0
"And I think it's important that we grip this and deal with it, both at home and abroad.",0
"Governor, the problem is, is that on a whole range of issues, whether it's the Middle East, whether it's Afghanistan, whether it's Iraq, whether it's now Iran, you've been all over the map.",0
"After all, I was a border governor for a while.",0
I believe there needs to be instant disclosure on the Internet as to who has given to who.,0
"Or whether it be Nixon's trip to China, which was preceded by Henry Kissinger, many times before he went.",0
"Well, we can do what we did with Guatemala.",0
And I think this is uh - uh - part of uh - of just being a human being.,0
"Opening up more trade, particularly in Latin America.",0
But it is true our borders are out of control.,0
And I've met some of the greatest people I'll ever meet within these communities.,0
I'll see you tomorrow night -- (Laughter) on NBC -- 10:30 to 11:00 Eastern Time.,0
"Instead of high unemployment, we now have the lowest African-American unemployment, the lowest Latino unemployment ever measured.",1
"Mr. Drummond, I am never satisfied with the economic growth of this country.",0
There is a man here in this audience named Hugo Berlanga.,0
I believe very deeply that you have to be willing to stand up and fight no matter what powerful forces might be on the other side.,0
"We can debate methods, we can debate one decision or another, but there are two uh things which cannot be debated - experience and results.",0
"I don't think the answer is to slow the economy down more, drive unemployment up more and undermine the health of the private sector.",0
We've got to do it now.,0
That's for the uh - proper authorities who have control over those tapes to make that decision.,0
You fill the prescription and Medicare pays half the cost.,1
"It has been a good, lively exchange.",0
"In fact, Mr. Ayers has become the centerpiece of Senator McCain's campaign over the last two or three weeks.",0
"And this is your plan, John.",0
"When Mr. Reagan raised this uh - question in Florida uh - Mr. Ford not only disavowed his instructions, but he also even dropped, parenthetically, the use of the word ""detente.""",1
Why shouldn't low income Americans and low middle income Americans.,0
"I'd like to thank the hundreds of executives who came to Chicago, a third of them Republicans, who said they wanted to change.",1
"When I watch the deals being made, when I watch what's happening with some horrible things like Obamacare, where your health insurance and health care is going up by numbers that are astronomical, 68 percent, 59 percent, 71 percent, when I look at the Iran deal and how bad a deal it is for us, it's a one-sided transaction where we're giving back $150 billion to a terrorist state, really, the number one terror state, we've made them a strong country from really a very weak country just three years ago.",1
"If you're 10 we'll put you here, 12 you put here.",1
"When President Bush decided we're not going to talk to Iran, we're not going to talk to North Korea, you know what happened?",0
He also promised America that he would go to war as a last resort.,1
"And by the way, this is not just when it comes to individual taxes.",0
These are not just women's issues.,0
We can get this economy going again.,0
And the result is our forces today are overextended.,0
"I don't disagree with anything that the President said, except he waited four years to do these things, and my view is it ought to be, it will be done on Day 1.",0
You can't -- but you can't have the president just lay out a whole series of items without giving me a chance to respond.,0
"And I've already made a proposal - and yes, it will cost some money.",0
"And that's where there's been a great uh generation of despair, and ill health, and the lack of education, lack of purposefulness, and the lack of hope for the future.",0
"And Senator Fulbright, Senator Humphrey and I tried to do that.",0
That makes life a lot easier.,0
"And so the fundamental answer to your question, who can lead and who's shown the ability to get things done?",0
"You're right, what does matter is a plan.",0
"And the financial disclosure statements, they don't give you the tax rate.",0
"I mean, you have said before you'd cut the deficit in half.",1
"It's ad hoc, it's sort of we get up in the morning and read the papers, what country's in trouble, we'll have a meeting.",0
"If we negotiate from a position where the power balance or wave is moving away from us, it's extremely difficult to reach a successful decision on Berlin as well as the other questions.",0
You see the turmoil in Poland today.,0
"I want high wage, high skill jobs.",0
"And there is every evidence, every indication that that government would be hostile to the United States.",0
"Number three, Castro is only the beginning of our difficulties throughout Latin America.",0
"That's why I don't think we should give nearly half of it to the wealthiest 1%, because the other 99% have had an awful lot to do with building the surplus in our prosperity.",1
"But I think it's unconscionable, Ann, that we should be talking or thinking about imposing new taxes on average Americans when there are billions out there, over $100 billion, in taxes owed that aren't being paid.",1
And it would be very difficult for me to answer that in any short period of time.,0
"He approved NAFTA, which is the single worst trade deal ever approved in this country.",1
"I repeat, within days after you made that pledge, you broke it; you said, well, maybe as a last resort we'll do it.",1
Then a lot of mutual distrust developed.,0
"I've got a plan on Medicare, for example, that's a two-stage plan that says we'll have immediate help for seniors and what I call immediate Helping Hand, a $48 billion program.",1
He was hoping we'd turn away.,0
Let's vow to work together to do something about it.,0
The president wants to keep them open.,1
Those are the questions to which the president must establish a moral tone and moral leadership.,0
I also think we should have frankly restrictions on assault weapons whose only purpose is to kill.,0
"Jim, when I came home from prison, I saw our veterans being very badly treated, and it made me sad.",0
"What I would do is to bring in the pension experts of the country, take a look at it, and strengthen the pension requirements further, because it's not just enough to have the guarantee.",0
I would also consider arming the Kurds.,0
"My economic plan, my trade position, Bosnia, Haiti, taking on the NRA for the first time, taking on the tobacco companies for the first time.",1
I'll call it the economy tax.,0
I've been -- Ann was with someone just the other day that was just weeping about not being able to get work.,0
"We have seen uh - the Federal Energy Agency established, for instance.",0
"He attacked the woman reporter writing the story, called her ""disgusting,"" as he has called a number of women during this campaign.",1
"Values, judgment, and the record that I have amassed in my state also should count for something.",0
"Well -- well, I need to speak a moment...",0
We have to start to spend the money now.,0
"To stay strong, to stay at peace, to raise high the banner of human rights, to set an example for the rest of the world, to let our deep beliefs and commitments be felt by others in other nations, is my plan for the future.",0
"I think we ought to attack our country's problems, not attack each other.",0
"There has been a restoration of faith and confidence and trust in the presidency because I've been open, candid and forthright.",0
"In other words, I have seen his program costed out to the point where it would amount to more than $300 million a year, just for the military.",1
"We'll be on again Saturday night, 8 to 9 o'clock on ABC.",0
We have it on tape.,0
"Every time there's been an out-of-bounds remark made by a Republican, no matter where they are, I have repudiated them.",1
How do you miss $6 billion?,0
"Where the Soviet Union has acted irresponsibly, as they have in many of those countries, especially, recently, in Poland, I believe we ought to insist that Western credits extended to the Soviet Union bear the market rate.",0
Now this agenda should delineate those issues on which there is a possibility of some agreement or negotiation.,0
"I can only point out that if we are going to judge the Administrations in terms of our attitude toward dictators, we're glad to have a comparison with the previous administration.",0
"Certainly I think all of us agree that when anybody has a government contract, certainly the money that is spent under that contract ought to be disbursed equally without regard to the race or creed or color of the individual who is to be employed.",0
That's what I intend to do.,0
"And the thing I find is if I make a mistake, I admit it.",0
