SENTENCES,Golden
But we have to stop our jobs from being stolen from us.,0
The sanctions are being violated.,1
They appointed a commission I was on that commission.,0
He then wants to spend another $2 trillion on military spending that our military is not asking for.,1
"It - it was a very uh - because of the defeat of teacher salaries, it was not a bill that uh - met in my opinion the need.",0
One by holding down the value of their currency.,0
That's explicitly prohibited in the law.,1
"And the answer is, no, I will not have a litmus test.",0
"If you don't control the health care costs of the entire system, you cannot get control of it.",0
"In the meantime, I think it's important to have what's called Immediate Helping Hand, which is direct money to states so that seniors, poor seniors, don't have to choose between food and medicine.",0
Testing is the cornerstone of reform.,0
I have put forth a plan to defeat ISIS.,0
"Well, I have much better judgment than she does.",0
And you go visit some of those kids in the hospitals today who were maimed because they don't have the armament.,0
So I salute these things.,0
"I don't; I believe in free and fair trade, and that's the thing that saved us.",0
I will tell you this: I will not give anyone special treatment and I will strictly adhere to the law.,0
"No, I think you'll see --",0
But I also want to be sure that we don't leave people behind.,0
"When you are proud and confident of your strength, you do not get down to the level of Mr. Khrushchev and his colleagues.",0
But she's been there for 30 years she's been doing this stuff.,0
"ThereÃ¢â‚¬â„¢s a long line of McCains that have served our country for a long time in war and in peace, it's been the great honor of my life, and I've been proud to serve.",0
"I think that this is a kind of a hypocritical policy when, at the same time, we're maintaining a detente with the one nation in the world where there are no human rights at all - the Soviet Union.",0
"But I do believe that with my record in Congress, having led the new Congressmen to a code of ethics through major main emphasis on it in full disclosure, that I've got a good record.",0
"Now, you didn't hear any plan from the president, because he doesn't have a plan to lower the cost of health care.",1
The difference is I want to bring it to 100% and he wants to bring it to 5%.,0
"It's going to grow 39 percent, and Social Security is going to grow 34 percent.",0
"The question is, will we be better off four years from now than we are today?",0
It was higher when I came into office.,1
It has also the benefit of allowing citizens to participate in the process.,0
"You know, the President said he was going to cut defense $60 billion, he cut defense $112 billion.",1
America owes you a debt of gratitude.,0
"And when you go through the process of registration, you in effect, are penalizing that individual who uses his gun for a very legitimate purpose.",0
"We need to expand our exports, and they're going very, very well, indeed.",0
"600,000 of whom, and maybe some of those have since gotten it, but as of a year ago 600,000 of them were actually eligible for it but they couldn't sign up for it because of the barriers that they had set up.",1
Mr. Herter has said these islands are indefensible.,1
A little child before they're 18 months learns to think well of himself or herself or poorly.,0
"As you notice, he starts talking about government.",0
"If you take care of an elderly in your home, you're going to get the personal exemption increased.",1
In my opinion this is the same kind of woolly thinking that led to disaster for America in Korea.,0
"He says he's not going to raise taxes, though he has broken that pledge repeatedly.",1
"And they showed solidarity with them, but, also, they are very concerned about the Russian threats to regain their status of the old Russian to regain their status of the old Russian empire.",0
"Our health-care system is the envy of the world because we believe in making sure that the decisions are made by doctors and patients, not by officials in the nation's capital.",0
But let's take my life in perspective.,0
"He just declared it dead, ladies and gentlemen, and we walked away from the work of 160 nations over 10 years.",1
But there were a lot of families who didn't have that good fortune and whose sons or daughters or husbands didn't survive.,0
"And I think we've got to have an intelligence surge, where we are looking for every scrap of information.",0
That's already offered in the private marketplace.,1
We have reduced inflation to about a third of what it was.,1
But I think it's really an important issue.,0
We're going to have a strong border.,0
One of the reasons -- or one of the ways they don't play by the rules is artificially holding down the value of their currency.,1
So I've been working on it when I was a governor for a long time.,1
"And if John wants to disagree with this, he can let me know, that, if the United States has Al Qaida, bin Laden, top-level lieutenants in our sights, and Pakistan is unable or unwilling to act, then we should take them out.",0
"Well, I would say first of all, I think, it's a very good question.",0
And that means that the local law enforcement officials need help at the federal level.,0
"The future of things that matter to you -- in terms of civil rights, what kind of Justice Department you'll have, whether we'll enforce the law.",0
"The president -- 95 percent of the containers that come into the ports, right here in Florida, are not inspected.",1
"Businesses can contribute, employees can contribute on a contractual basis.",0
"And she looked at me from her hospital bed and she just looked at me and she said, ""Remember: integrity, integrity, integrity.",0
She's been doing this for 30 years.,0
And yet you take their money.,1
I respect his right to disagree with me.,0
"But because of some of the mistakes that have been made -- and I give Senator McCain great credit on the torture issue, for having identified that as something that undermines our long-term security -- because of those things, we, I think, are going to have a lot of work to do in the next administration to restore that sense that America is that shining beacon on a hill.",1
Why do we start things that we know the Soviets will match and make us all less secure?,0
And I think it's important for us to make college affordable.,0
"We have ten and a half million more jobs, a faster job growth rate than under any Republican administration since the 1920s.",1
"But I also believe that government has the capacity, the federal government has the capacity to help open up opportunity and create ladders of opportunity and to create frameworks where the American people can succeed.",0
We drove our schools to be number one in the nation.,0
Well I understood that this was the Eisenhower-Nixon Administration according to all the Republican uh - propaganda that I've read.,1
It seems to me that our tax structure today has rates that are too high.,0
"America is still the greatest producer, exporter and importer.",0
"It is also essential for us to understand what our mission is in Iran, and that is to dissuade Iran from having a nuclear weapon through peaceful and diplomatic means.",1
"The control of these weapons is the single major responsibility of a President, and to cast out this commitment of all Presidents, because of some slight technicalities that can be corrected, is a very dangerous approach.",0
"But what I've also said is that now that you have a democratically elected government in Egypt, that they have to make sure that they take responsibility for protecting religious minorities.",1
It caused me to disrupt my private life and my business to get involved in this activity.,0
"I visited a Jeep plant, oldest plant in America, a plant in Toledo, Ohio, where they're going to export 41,000 right hand drive Jeeps this year, and they've got 700 new jobs because of it.",1
"As a businessperson, I had to have -- I need to know the regulations.",0
"It is not enough for us simply to be the strongest nation militarily, the strongest economically, and also to have firm diplomacy.",0
"And I think we need to go after Baghdadi, as well, make that one of our organizing principles.",0
"But he's talking tough medicine, and I think that's good.",0
"The first thing I'd do is, during political campaigns, I would urge everybody to stop trying to split this country into fragments and appeal to the differences between us and then wonder why the melting pot is all broken to pieces after November the 3rd.",0
"So we have the toughest laws, and you have tremendous gun violence.",1
You just gave a speech a few weeks ago in which you said we should still have troops in Iraq.,1
You've got to go to the people.,0
This is a major problem facing America.,0
The other night Governor Clinton raised my -- I don't know if you saw the debate the other night.,0
"He must stand for the values of decency that the American people stand for, and he must use the power of the White House to try to control these nuclear weapons and lead this world toward a safer world.",0
"What I have proposed for a long time, and I've had conversation with foreign leaders about forming a league of democracies, let's be clear and let's have some straight talk.",0
"For 38 years one party has controlled the House of Representatives, and the result, a sorry little post office that can't do anything right and a bank that has more overdrafts than all the Chase Bank and Citibank put together.",1
"Well, all of these bad leaders from ISIS are leaving Mosul.",1
Reductions of that kind will not permit the United States to be strong enough to deter aggression and maintain the peace.,0
"We're going to have to sit down across the table, Republican and Democrat, as we did in 1983 between Ronald Reagan and Tip O'Neill.",0
"For me, this is about jobs.",0
Let me make one last point.,0
"He has, in effect, said that he would agree with all of - he would disapprove of the vetoes that I have made, and would have added significantly to expenditures and the deficit in the federal government.",0
Are we better off when we deemphasize our values in human rights?,0
"We have had for many years, understandably, a system of restraints on high technology because the Soviets are behind us.",0
Who can give themselves a 23% pay raise anywhere in the world except Congress?,0
I will be the president and we will get it done.,0
And that's why I support that.,0
"And, as I say, I don't believe that I could carry on unless I had a belief in a higher authority and a belief that prayers are answered.",0
"And Barack Obama went high, despite Donald Trump's best efforts to bring him down.",0
"And the suggestion that anybody in my team, whether the Secretary of State, our U.N.",0
"Look, I -- I want to be very clear about what I said.",0
And I want to thank the University of Denver.,0
We can build a new modern electric grid.,0
It hasn't worked out that way.,0
We've got to grow the economy by putting people first -- real people like you.,0
We need to have as well a strong military.,0
"But it requires, I think, a recognition that politics as usual, as been practiced over the last several years, is not solving the big problems here in America.",0
"I can just tell you, I'm a person who respects other people.",0
"But when I proposed my plan this past Tuesday, he or one of his spokesmen called it socialized medicine.",0
We have to stop the spending.,0
"Well -- well, let me give you an example of what Senator Obama finds objectionable, the business tax.",0
It all sounds to me like you're going to have some government setting price.,0
"So, there are a host of other figures that reveal that the grant programs are greater than they have ever been, taking care of more people than they ever have.",1
That shows a lack of understanding.,0
"Now that we have these surpluses, it's our responsibility to indemnify the farmer during that period that we get rid of the farmer uh - the surpluses.",0
That's one of the things I want to change.,0
"We all thought there was weapons there, Robin.",0
"And then, after it worked, I was told that lowering taxes would increase inflation.",0
"So this rescue package means that we will stabilize markets, we will shore up these institutions.",0
I will go very quickly.,0
I'll be glad to respond.,0
"So my belief is that, (A), we have to enforce the laws we've already got, make sure that we're keeping guns out of the hands of criminals, those who are mentally ill. We've done a much better job in terms of background checks, but we've got more to do when it comes to enforcement.",0
"And if we're not making investments in education and basic research, which is not something that the private sector is doing at a sufficient pace right now and has never done, then we will lose the (inaudible) in things like clean energy technology.",1
"When we re-engaged -- because, again, the Bush administration reversed course on this -- then we have at least made some progress, although right now, because of the problems in North Korea, we are seeing it on shaky ground.",1
And that's why independent studies looking at this said the only way to meet Governor Romney's pledge of not reducing the deficit or -- or -- or not adding to the deficit is by burdening middle-class families.,0
We've got to stop some of these frivolous lawsuits.,0
"And I think that the Constitution has a right to privacy in it that shouldn't be subject to state referendum, any more than our First Amendment rights are subject to state referendum, any more than many of the other rights that we have should be subject to popular vote.",0
"And nothing has been done, and they are now charging to take tourists there to see this terrible desolation.",1
"At the same time every year, it increased the amount of money -- virtually every year, there may have been one or two that were skipped in there -- that was subject to that tax.",1
For the last ten years the budget of the United States has grown from uh - about 11 percent per year.,1
"You all know me, and we've held it back a little.",0
"We're increasing defense reasonably -- not too much, but we are increasing defense some -- because we want to be prepared in case somebody here gets called up, Jason.",1
"I would suggest that after Premier Kush- Khrushchev's uh - performance in the United Nations, compared with President Eisenhower's eloquent speech, that at the present time Communist prestige in the world is at an all-time low and American prestige is at an all-time high.",0
"This is a peaceful nation, and I intend to keep the peace.",0
I see what it does.,0
"Before even the election day, something that none of those economists had even predicted had happened, that the economy was so worsened that I was openly saying that what we had thought on the basis of our plan could have brought a balanced budget -- no, that was no longer possible.",1
And Senator McCain voted for four out of five of those George Bush budgets.,1
"You said, ""Look, I'm going to extend the tax policies that we have now; I'm not going to raise taxes on anyone, because when the economy is growing slow like this, when we're in recession, you shouldn't raise taxes on anyone.""",1
"And it's important that we do have a good relation, because that enables me to better comment to him, and to better to discuss with him, some of the decisions he makes.",0
We have no energy policy.,1
Let me tell you what we have done.,0
"Well, let me just said that that this is -- he -- Senator Obama doesn't want a free trade agreement with our best ally in the region but wants to sit down across the table without precondition to -- with Hugo Chavez, the guy who has been helping FARC, the terrorist organization.",1
"China has an interest that's very much like ours in one respect, and that is they want a stable world.",0
"Secondly, the surest way to bust this economy is to increase the role and size of the federal budget.",0
"I think it's uh - also appropriate to point out that through our tax policies we have stimulated uhh - added employment throughout the country, the investment tax credit, the tax incentives for expansion and modernization of our industrial capacity.",0
"Well, Oliver, first, let me tell you what's in the rescue package for you.",0
"I think we have lost credibility, and I say this very honestly without any partisanship.",0
We don't take care of our veterans.,0
It's never quite as simple as the president wants you to believe.,0
I don't know what affirmative access means.,0
"As a matter of fact, free people and free enterprises trying to find ways to do things better are able to be more effective in bringing down the cost than the government will ever be.",0
... you may not be able to have insurance because you can't afford it.,0
"So under these circumstances, I, therefore, strongly urge and I will strongly hold, if I have the opportunity to urge or to hold - this position: that any summit conference would be gone into only after the most careful preparation and only after Mr. Khrushchev - after his disgraceful conduct at Paris, after his disgraceful conduct at the United Nations - gave some assurance that he really wanted to sit down and talk and to accomplish something and not just to make propaganda.",0
"Bob, anybody can play with these votes.",0
"So I'm glad I took on that fight and I believe, with all respect, I was right and he was wrong.",0
"But I have worked hard for things like the Family and Medical Leave Law, the Brady Bill, the assault weapons ban, the program to put 100,000 police on the street.",1
Discrimination ought to be punished but there ought to be equal opportunity.,0
"Well, it's been a privilege to be able to talk to the American people tonight.",0
That would break the auto industry and throw a lot of people out of work.,0
"Why can't we have transparency, accountability, reform of these agencies of government?",0
"I've met dishwashers, painters, architects, glass installers, marble installers, drapery installers, like my dad was, who you refused to pay when they finished the work that you asked them to do.",1
But I don't think private schools should have a right to take taxpayer money away from public schools at a time when Caley Ellis is standing in that classroom.,0
"You need about, according to Congressional committees on this, you need about $10 billion.",1
There's nothing the matter with that.,0
My opponent voted against the ban.,1
The FDA has made its decision.,1
"And I want to tell you, they hate the Clintons, because what's happened in Haiti with the Clinton Foundation is a disgrace.",0
We're proud to be here.,0
And most of the law enforcement agencies in America wanted that assault weapons ban.,1
"I'll be glad to answer any question you have, but this election ought to be about the American people.",0
Property crime is down 40 percent.,1
It's how we're going to grow this economy over the long term.,0
"But on the big questions, about whether or not we should have gone into Afghanistan, the big question about whether we should have removed somebody in Iraq, I'll stand by those decisions, because I think they're right.",0
It's not trickle down economics.,0
"When you talk to those bankers, did they discuss where interest rates were when your party controlled the White House?",0
"Now, in this connection I want to point out that the facts simply aren't as stated.",0
"We also, though, need to have a tax system that rewards work and not just financial transactions.",0
We simply cannot have people sitting one behind the wheel of a car in these long traffic jams going in and out of our great cities.,0
It's one of the major priorities of my administration.,0
You can't change the dynamics on the ground if you've criticized the brave leader of Iraq.,0
"And I will tell you that when Hillary brings up a point like that and she talks about words that I said 11 years ago, I think it's disgraceful, and I think she should be ashamed of herself, if you want to know the truth.",0
It is hard work to go from a tyranny to a democracy.,0
"This is a serious threat to security in the world, and I believe we can act and we can act with our friends and allies and reduce that threat as quickly as possible, but have no doubt about the ultimate result of them acquiring nuclear weapons.",0
"Well, actually Governor, that isn't what your plan does.",0
"I don't intend to see to it that the United States is ever in a position where, while we're negotiating with the Soviet Union, that we discontinue our intelligence effort.",0
"Well, thank you very much, Bob, Governor Romney, and to Lynn University.",0
"There are now a large number of Afghan Security Forces, 350,000 that are ready to step in to provide security and we're going to be able to make that transition by the end of 2014.",1
"Then I'm going to have a top down review at the Pentagon, not a bottom up review.",0
We're going to pull the country together.,0
It's kind of easy to do if you only have to pick up a $30-billion tab to defend your country.,0
And we honor all the service that they've provided.,0
"We've created five million jobs, and gone from 800 jobs a month being lost, and we are making progress.",1
"Now, everybody will faint in Washington.",0
And I think that's where maybe the vice president and I begin to have some differences.,0
He would actually have to cut Government spending by at least $130 billion in order to balance the budget under this ridiculous proposal.,1
"And of course, I've been talking about the economy.",0
You look at the record of the last four years and say is Iran closer to a bomb?,0
And we have a Fed that's doing political things.,0
But let's not go back and keep assailing a farm bill that passed with overwhelming Democrat and Republican support.,1
That's exactly the philosophy that we've seen in place for the last decade.,1
There were a number of things in there that weakened that bill.,0
And that's not the facts.,0
#NAME?,0
It wasn't a government takeover of health care.,1
So I think it's clear that we're better off than we were four years ago.,0
Airplane hijacking was one of the elements of that commitment.,1
Whether or not our forces were of high morale and high standing and well-equipped.,0
We have not known what we've wanted and we've been out-traded in almost every instance.,0
And then you need a philosophical -- I'd call it a philosophical underpinning.,0
"I know that's a controversial view, but I do believe it's a deterrent.",0
"If you're too dangerous to fly, you are too dangerous to buy a gun.",0
"It's stuck in the Senate, because the trial lawyers won't act on it.",1
The war on terror is to make sure that these terrorist organizations do not end up with weapons of mass destruction.,0
That would obviously be a ridiculous thing for anyone to do who wanted to be president of this country.,0
"I don't really think it's any of my -- you know, any of my concerns what -- how you conduct your sex life.",0
"Well, I guess some may be better off.",0
"But we're not going to do it in that old Democratic, liberal way of trying to build more bricks and mortars.",0
"And as a result, our universities are now more diverse.",1
Now the Senator referred to the Committee on Government Contracts.,0
But we also want our education to be free of federal control.,0
"I look forward to discussing it more with him, as time goes on.",0
"I don't know what the latest cost estimates are, but it's going to be in the range of 25, 50, 75, $100 billion.",0
And I think then you're going to see that people are put out of work.,0
"To do that, a President must know what is essential to command and to leadership and to strength.",0
I want to build on our strengths.,0
"And what my worry is is that, you know, it looks like it's from Canada, and it might be from a third world.",0
"And I believe if we have the option, which scientists tell us we do, of curing Parkinson's, curing diabetes, curing, you know, some kind of a, you know, paraplegic or quadriplegic or, you know, a spinal cord injury, anything, that's the nature of the human spirit.",0
"But unfortunately, in nowhere in the world is America's influence will grow.",0
We've got to collect the taxes to do it.,0
And I don't believe she does have the stamina.,0
"The question is values; the question is strength, the question is your willingness to provide the kind of leadership that must be provided.",0
"Look, I've been under audit almost for 15 years.",1
"And Senator Obama, by saying that he would attack Pakistan, look at the context of his words.",0
"As a matter of fact, I wouldn't support it if I thought that.",0
"And, with faith in God and with conviction in the mission of America, I believe that we can reach higher.",0
"Now, the President spoke a moment ago about that I was against the minimum wage.",0
I would hope that the Senate would do its job and confirm the nominee that President Obama has sent to them.,0
That's the difference of opinion.,0
"You're going to be examining our proposals tonight and in the future, and energy independence is a way to do that, is one of them.",0
Ross had his hand up.,0
We've got to change the system.,0
And at the same time will destroy markets that are important to our farmers.,0
He talked about the reconstruction efforts that are beginning to take hold.,0
"I have described what has happened in Iran, and we weren't here then either.",0
I've visited so many communities.,0
"Start asking the question, what do you know?",0
Now you listed some things - the uh - deferral on foreign income as estimated: that would save about $500 million.,1
I think if you really believe that the people of a state ought to make a decision on a matter of this kind that uh - we ought to have a federal constitutional amendment that would permit each one of the fifty states to make the choice.,0
"I pass factories that were thriving 20, 25 years ago, and because of the bill that her husband signed and she blessed 100 percent, it is just horrible what's happened to these people in these communities.",1
I believe in building safe zones.,0
"And that drives our friends to the south up into our region, and we need to end those deficits as well.",0
"What's at issue here is the President's application of his authority to understand what a President must know to lead this nation, secure our defense, and make the decisions and the judgments that are necessary.",0
And now what we have to do is to focus on those things we're real good at and make sure we're getting a fair deal.,0
You called it the gold standard.,0
You didn't do that with Mr. with President Bush in 1992.,1
"And when John talks about his non-inflationary plan, as far as I have been able to learn, there are 88 proposals in it that call for additional Government spending programs.",1
"Of course, we have to do some things tactically, some of which Senator Obama is correct on.",0
Credit card debt has never been higher.,1
People care a lot about their land and care about their environment.,0
"I suggest, in the sense of taking responsibility for your actions, we lay those papers on the table.",0
If we grow the economy it's going to help Social Security.,0
Because you have nothing to say.,0
And Senator McCain during that period said that we should keep on deregulating because that's how the free enterprise system works.,1
"My hope for America is a prosperous America, a hopeful America and a safer world.",0
We've got to make sure that we're hardening our chemical sites.,0
This is the way we're going to create jobs in this country.,0
"We've got, I think -- you know, you think about women in government, I think about women in business.",0
"And that question can only be answered by someone with the knowledge and experience and the judgment, the judgment to know when our national security is not only at risk, but where the United States of America can make a difference in preventing genocide, in preventing the spread of terrorism, in doing the things that the United States has done, not always well, but we've done because we're a nation of good.",0
Uh - Mr. Brezhnev and I met in Vladivostok in December of 1974 for the purpose of trying to take the initial step so we could have a SALT II agreement that would go to l985.,0
"Well, I think you've seen another example of bait-and- switch here.",0
"Ann, the Vice President made that pledge.",0
If the people send me to Washington the first thing I'll do is study that 2000-page agreement and make sure it's a 2-way street.,0
"I raise the child-care credit by $1,000 for families to help them be able to take care of their kids.",1
I will not raise taxes on the middle class to pay for these programs.,0
And that was the line.,0
"That's why I am advocating, and will develop during the course of the next Administration - if, of course, I get the opportunity - a program in which we enlist more aid from these other countries on a concerted basis in the programs of economic development for Africa, Asia and Latin America.",0
"For instance, we now have uh - in the health area three hundred and two different programs administered by eleven major departments and agencies, sixty other advisory commissions responsible for this.",1
It's a moral responsibility for us and the world.,0
"She worked her way up, only had a high school education, started as a secretary, ended up being the vice president of a local bank.",0
She adopted him from Ethiopia when he was a toddler.,0
The administration did not deal with it.,1
"When I got involved, I didn't fail.",1
"Making sure that we're bringing manufacturing back to our shores so that we're creating jobs here, as we've done with the auto industry, not rewarding companies that are shipping jobs overseas.",1
But I'll tell you what he's going to do.,0
"Now, what was his response?",0
"And never forget, they've got Airbus over there, and it's a government-owned, privately owned, consortium across Europe.",0
But I also believe we need an agricultural policy which doesn't cost us 15 to 20 to 25 billion dollars a year that it's been costing us over the course of the past three or four years under this administration.,1
"I've been AWOL for 44 months, so let's take on smoking, see they haven't even done it.",0
"So the point is -- the point is that I have repudiated every time someone's been out of line, whether they've been part of my campaign or not, and I will continue to do that.",1
I'm in public service because I love this country.,0
Because I mean it when I say I want a kinder and gentler nation.,0
"First of all, 30,000 people being killed by their government is a humanitarian disaster.",1
"I think what we have to do, however, is have the president and the leadership set before our country exactly what we must do in the next decade, if we're going to maintain our security in education, in economic growth, in development of natural resources.",0
And she has ignited our party and people all over America that have never been involved in the political process.,0
"Governor, we have actually produced more oil --",1
"And finally, sir, to answer your question, you need somebody in office who will tell the truth.",0
They oppose mine because they don't want to get Medicare involved because they're afraid that Medicare will negotiate lower prices for seniors who currently pay the highest prices of all.,1
May I disagree with the premise of your question?,0
And now the tax code is more fair.,0
Another thing that we need to do is to reestablish the good relationships that we ought to have between the United States and our natural allies and friends.,0
"I wish he would join me, as a matter of fact, in appealing to the American people for the balanced budget amendment for the federal government and for the line-item veto.",0
You told him you wanted to spread the wealth around.,0
"Now, Governor Romney, when you were asked by teachers whether or not this would help the economy grow, you said this isn't going to help the economy grow.",1
One last point I should make.,0
All three you mentioned are compelling national security requirements.,0
Thank you Barbara (barely audible).,0
So I would prefer in that tax bill to have an additional tax cut and a further limitation on federal spending.,0
The average person wasn't benefitting.,0
"I've met kids in Ohio, parents in Wisconsin places, Iowa, where they're going out on the Internet to get the state-of-the-art body gear to send to their kids.",1
There's a reason why Governor Romney set up the plan that he did in Massachusetts.,0
Donald Trump is a small business.,0
"If you take it out of the surplus in the trust fund, that means the trust fund goes bankrupt in this generation within 20 years.",1
"Taxing people over $200,000 will not get you $150 billion.",1
We also need to provide an adequate supply of enriched uranium.,0
And I think this is something the American people see.,0
So here's what my plan does.,0
"First, we ought to prevent more of this on the street.",0
"It is tragic that uh - the full transcript of that interview was not released and that there were excerpts, some of the excerpts, taken out of context.",0
"And I think that this is what we should concentrate on, is trying -- I know there were weeks and weeks of testimony before a Senate committee, there were medical authorities, there were religious -- there were clerics there -- everyone talking about this matter of prolife.",0
"He came here for a reason, to tout our record on health in Texas.",0
"In addition to that, we need to have - uh a realization that we've got uh about thirty-five years worth of oil left in the whole world.",1
"But my job is to ask two questions, sir.",0
They had built covert facilities.,1
"That before we go into the summit, before we ever meet again, I think it's important that the United States build its strength; that it build its military strength as well as its own economic strength.",0
I'm not going to be a picker and chooser.,0
"As I've seen abortions sometimes used as a birth control device, for heavens sakes.",1
The breach on the agreement is highly enriched uranium.,1
And I will be a good president.,0
"For every one of you who stood up here and asked a question tonight, I promise you there's a 100,000 Americans who said I wish I could have asked that question.",0
"And not to mention that we are still spending $10 billion a month, when they have a $79 billion surplus, at a time when we are in great distress here at home, and we just talked about the fact that our budget is way overstretched and we are borrowing money from overseas to try to finance just some of the basic functions of our government.",1
"And it would be a tax paid by the consumers, and then we're asked to believe that some way, they would get this back to the consumers.",0
He can buy insurance cheaper than Mom and Pop's store on the corner.,1
I believe that we should defend Formosa.,0
This is a time -- this should have been a time for American leadership.,0
I understand the serious consequences of committing our troops into harm's way.,0
Let me say -- I certainly hope so.,0
We have made the Social Security Trust Fund sound.,0
"They would not be in the budget, but you want one now?",0
You said by now we'd be at 5.4 percent unemployment.,1
Recognize the legitimacy of those kids that were carrying the Statue of Liberty.,0
We're now at under 285.,1
They will know whether we used those weapons or not.,0
I - I have to say that my campaign has been an open one.,0
"Now I don't know what Senator Kennedy suggests when he says that we should help those who oppose the Castro regime, both in Cuba and without.",0
We find four times as many projects undertaken and completed in this Administration than in the previous one.,1
"Earlier this year, in the first quarter, we did have a very severe inflation pressure brought about by the OPEC price increase.",1
Senator Dole said 30 years ago he was one of 12 people who voted against Medicare and he was proud of it.,1
And I've said this to President Karzai.,0
"We don't have to settle for, how many months, 43 months with unemployment above 8 percent, 23 million Americans struggling to find a good job right now.",1
Saddam Hussein didn't attack us.,1
"I would hope that as we move to one area of the world from another - and the United States must not spread itself too thinly - that was one of the problems that helped to create the circumstances in Vietnam - but as we as a nation find that we are asked by the various parties, either one nation against another or individuals within a nation, that the United States will take the leadership and try to resolve the differences.",0
"I don't ever want to see another generation of young Americans bleed their lives into sandy beachheads in the Pacific, or rice paddies and jungles in the in Asia or the muddy battlefields of Europe.",0
"At one of the recent economic summit conferences between myself and the other leaders of the western world, we committed ourselves to take strong action against terrorism.",0
I'm not for command and control techniques either.,0
"It would've been inconceivable ten - fifteen years ago, for us to be brought to our knees with an Arab oil embargo.",0
I'm not sure what kind of view he's describing to me.,0
It starts with making sure every child learns to read.,0
We will do what we do best.,0
"I'll do it by more drilling, more permits and licenses.",0
"And this is a gift to ISIS and the terrorists, violent jihadist terrorists.",0
"Now, I've listed the things that I think have to be at the top of the list.",0
"It has - uh left out some that I have recommended, unfortunately.",0
(LAUGHTER) Just add up all the numbers.,0
We ought to help move a million people from welfare to work and we ought to create the finest education system in the world where every 18-year-old can go on to college and all of our younger children have great educational opportunities.,0
But all this by itself is not enough.,0
We had to go in when they came in.,0
Not one of them selected a Communist government.,1
"There may be a way of reaching out to the uninsured, because there are a lot of uninsured people in the country, particularly children, that should be covered.",0
"First of all, let me say that I've spent more of my time and life on this in the last 12 years than any other issue.",0
"Getting back to personal differences, I think, Jim, if you are a little more specific, but I think the President could clarify one thing tonight and that's the question of pardons.",0
"Let me simply say that I think it has to be the woman in the exercise of her own conscience and religious beliefs that makes that decision, and I think that's the right approach, the right decision, and I would hope by this time that Mr. Bush had sorted out this issue and come to terms with it as I have.",0
"I'm gonna make those decisions, and I won't raise taxes on the middle class to pay for my programs.",0
"I think it should stay in a lockbox, and I'll tell you this.",0
I believe the president of the United States should indicate it.,0
"It is important for us to understand that the way we are perceived in the world is going to make a difference, in terms of our capacity to get cooperation and root out terrorism.",0
So we talk about all these new jobs.,0
I think what really matters is what we can do to build strong families.,0
It's a fairly rural state.,0
"As a matter of fact, the statement that Senator Kennedy made was that - to the effect that there were trigger-happy Republicans, that my stand on Quemoy and Matsu was an indication of trigger-happy Republicans.",1
"As a matter of fact, I brought Republicans and Democrats together to do just that in the State of Texas to get a patient's bill of rights through.",1
And I would say to those I know there are more young people experimenting with drugs today than ever before; drug use has gone up.,1
"And he called this woman ""Miss Piggy.""",1
"She didn't answer it, because when Ambassador Stevens...",1
"Somewhere out there there's an extraterrestrial that's doing this to us, I guess.",0
"And we're beginning with drug education and prevention beginning in the early elementary grades in every elementary school in our state, and that's the kind of effort we need in every elementary school in the United States of America.",0
"Under my plan, half of their costs would be paid right away.",0
"But I do not believe that conservation alone is the answer to the present energy problem, because all you're doing then is staving off, by a short time, the day when you would come to the end of the energy supply.",0
It's a scaring -- he's trying to scare people in the voting booth.,0
"Other senators, other congressmen choose other programs.",0
"It is believed that probably 70% of the potential oil in the United States is probably hidden in those lands, and no one is allowed to even go and explore to find out if it is there.",1
"And so if we take a balanced approach, what that then allows us to do is also to help young people, the way we already have during my administration, make sure that they can afford to go to college.",0
That's why I'm going to have a trade prosecutor for the first time in history.,0
I want to change many of its provisions.,0
And I had the will of the people in my state behind me.,0
It says to you as a taxpayer -- say you're going to pay a tax of 1000 bucks or something.,0
"I agree with what he's talking about in trying to get this spending down and the discipline, although I think we ought to totally exempt Social Security.",0
Depends on what he says in the future in the campaign.,0
And I can go on and on.,0
"You would have a disaster on trade, and you will have a disaster with your open borders.",0
"But I also believe that we've got to look at the energy sources of the future, like wind and solar and biofuels, and make those investments.",0
But I have tremendous respect for women.,0
I will say this about Hillary.,0
This would not be done just on the first day.,0
"He said, back in 2006, ""Gee, I hope it does collapse, because then I can go in and buy some and make some money.""",1
We're going to bring the $2.5 trillion...,0
But the last thing we ought to do is make those who wear the uniforms sacrifice.,0
"Well -- well, but she said one thing.",0
Those are the fuzzy math figures put together by some group that works for the campaign.,0
We do that all the time.,0
"Right now we spend about $300 billion a year on defense, the Japanese spend around 30 billion in Asia, the Germans spend around 30 billion in Europe.",1
"Let me give you a couple of examples, I guess, of the kind of person I wouldn't pick.",0
"And Donald talks a lot about, you know, the 30 years I've been in public service.",0
Talk to the people that are working in those industries.,0
"But I do believe that no one in this country should be denied the right to express themselves, or to even try to persuade others to follow their leader.",0
These countries can't develop if young women are not given the kind of education that they need.,0
Could have a chance to serve as president.,0
Just the ground rules here.,0
"And that we do those things that make America the most attractive place in the world for entrepreneurs, innovators, businesses to grow.",0
I believe we have to get ISIS.,0
He and his running-mate didn't show up to vote when they could have got it going in the Senate.,1
But the price of coal is down worldwide.,1
