SENTENCES,Golden
"If you're in your mid-40's under the governor's plan, Social Security will be bankrupt by the time you retire, if he takes it out of the Social Security Trust Fund.",1
I can think of many.,0
I would like a balanced budget amendment.,0
Mr. Nixon uh - shows himself i- misinformed.,0
"We're putting more money per child into education, and we are not performing as we should.",1
And he was down there fighting against imperialism.,0
But government mandates I -- I'm always a little nervous about.,0
But we're going to have to work with the -- with the people in Pakistan to try and help them move to a more responsible course than the one that they're on.,0
That's not what I think.,0
In precinct politics in Texas and I've seen it at the national level.,0
"But I can't take what is an article of faith for me and legislate it for someone who doesn't share that article of faith, whether they be agnostic, atheist, Jew, Protestant, whatever.",0
"And it's not that simple, either.",0
And I feel that they really wanted me to come to that conclusion.,0
I have a plan to provide for our schools so we keep the standards but we help our teachers teach and elevate our schools by funding No Child Left Behind.,0
"And according to Investors Daily, which I read just a couple of days ago, 88 percent of the people he claims credit for are already covered in collective bargaining agreements or other agreements.",1
"I don't uh - look at the picture as bleakly as you have indicated in your question, Mr. Trewhitt.",0
We'll stay on the hunt on Al Qaida.,0
But I've made a different bet on American workers.,0
"It opposed all of the programs of President Roosevelt and others - the minimum wage and for housing and economic growth and development of our natural resources, the Tennessee Valley and all the rest.",1
"Secondly, with respect to parental notification, I'm not going to require a 16-or 17-year-old kid who's been raped by her father and who's pregnant to have to notify her father.",0
I will balance the budget every year.,0
He got a notice or he didn't.,0
"I think we need comprehensive background checks, need to close the online loophole, close the gun show loophole.",0
"Don't forget, what's key to bringing back jobs here is not just finding someone else to punish, and I'm going to be strict with people who we trade with to make sure they -- they follow the law and play by the rules, but it's also to make America the most attractive place in the world for businesses of all kinds.",1
"We can know who the people are, that they're really the people they say they are when they cross the border.",0
It's not about President Clinton.,0
"You know, they responded so quickly, so professionally to the attacks that occurred by Rahami.",0
"Teddy Roosevelt used to say walk softly -- talk softly, but carry a big stick.",0
We now have five nations that have atomic bombs that we know about.,1
I want to change those provisions.,0
"On the international financial crises that come up, my friend, Bob Rubin, the former Secretary of Treasury is here, he's a close advisor to me and great friend in all respects.",0
"Mr. Corddry, I am well aware of the present deficiencies in the Armed Forces of this country.",0
Let's get that straight right away.,0
"And if I heard the statement day before yesterday, you said you would order -- he said he would order his FDA appointee to review the decision.",1
"What I'm going to do is say to Jim Baker when this campaign is over, all right, let's sit down now, you do in domestic affairs what you've done in foreign affairs, be kind of the economic coordinator of all the domestic side of the House, and that includes all the economic side, all the training side, and bring this program together.",0
And we haven't done a very good job of that at the federal level recently.,0
And we've been guilty of that.,0
But the real thing we got to have is a competitive economic strategy.,0
That we're a nation under God.,0
"But if you take it in percentages, then you find out that it is fair and equitable across the board.",0
They were pressing it very hard.,1
"Nine times I have raised my hand to take an oath to the Constitution, and I have never violated that oath.",1
"But had it been done, it's possible we could have avoided the issue.",0
"Remember, there was a trillion dollars in debt before we got here.",1
people get so tired of politics.,0
This administration seems to run that every morning.,0
"There is uh - uh an additional factor that needs to be done and covered very - very succinctly, and that is, to make sure that we have a good relationship between management - business on the one hand, and labor, on the other.",0
"We are going to make America strong again, and we are going to make America great again, and it has to start now.",0
So that one we came away with in creating jobs for the American people.,1
We don't need mass armies anymore.,0
So she talks about taking them out.,0
"We need a heritage trust program, similar to the one we had in Georgia, to set aside additional lands that have uh - geological and archeological importance, uh natural areas for enjoyment.",0
We're selling everything from from -- from telephones to CDs to rice in Japan.,1
"They're not correct and if you look at my life, until I got involved in this effort, I was one person.",1
We have elections so people can make decisions about this.,0
North Korea quadrupled its nuclear capability.,1
I'm going to give you a tax cut.,0
"And so I would want to see the Supreme Court reverse Citizens United and get dark, unaccountable money out of our politics.",0
"No, it's not time to divorce a nation on Earth that has 100 nuclear weapons and is on the way to double that at some point, a nation that has serious threats from terrorist groups within its nation, as I indicated before, the Taliban, Haqqani Network.",1
You can't do that as president.,0
And that's what we're doing.,1
Five million homes were lost.,1
"Now, if you want to go to the core problem that faces everybody in manufacturing in this country, it's that agreement that's about to be put into practice.",0
And they want this country to go in a new direction.,0
"Well, we'll include it in that.",0
"But I do not think that it was an example of a conflict where we should have put our troops in to try to separate the parties for this reason, Jim.",0
Medicaid's in one agency; Medicare is in a different one.,0
"And therefore I've never suggested we should uh - be able to retire the debt substantially, or even at all in nineteen sixty-one or two.",1
"When it comes to corporate taxes, Governor Romney has said he wants to, in a revenue neutral way, close loopholes, deductions -- he hasn't identified which ones they are -- but that thereby bring down the corporate rate.",1
... at a time when it's vitally important.,0
I know what thatÃ¢â‚¬â„¢s like when an army is defeated.,0
Ten million people have registered to vote in Afghanistan in the upcoming presidential election.,1
And that's the kind of America I want to build.,0
"So it could end up having an adverse effect on everybody, and that's why we had to take action.",0
It doubles about every -- every five or so years.,1
"And the policy in Central America, regrettably, has failed because the Congress has been unwilling to support those who have been fighting for freedom.",1
"Now we have uh such a grossly unbalanced tax system - as I said earlier, that it is a disgrace - ah of all the tax - benefits now, 25 percent of 'em go to the 1 percent of the richest people in this country.",1
"And it's not just because I worked with George W. Bush after 9/11, and I was very proud that when I told him what the city needed, what we needed to recover, he said you've got it, and he never wavered.",0
"And in Medicare, what we did was we said, we are going to have to bring down the costs if we're going to deal with our long-term deficits, but to do that, let's look where some of the money's going.",0
"There were too many infantrymen there, not enough heavy artillery; and certainly I don't think there was any implication in Secretary Dulles' statement that Quemoy and Matsu should not be defended in the event that they were attacked, and that attack was a preliminary to an attack on Formosa.",1
I have fought against spending.,1
"The whole thing was a fraud, and it doesn't work.",1
I served for eight years in the United States Senate and served on the Armed Services Committee.,0
He points out that he would make pay-as-you-go be the basis for our natural resources development.,0
"My Social Security payroll contribution will go up, as will Donald's, assuming he can't figure out how to get out of it.",0
"I might say to Mr. Perot, I can understand why you might have missed it, because there's so much fascination with trivia, but I worked out a deal with Boris Yeltsin to eliminate, get rid of entirely, the most destabilizing weapons of all, the SS-18, the intercontinental ballistic missile.",1
"I know this to be a fact because I had one tell me last week, Senator don't cut my Medicare.",0
And perhaps the dominant domestic issue of our times is what do we do about these enormous deficits.,0
"It's going to cost more money, and growth will help us to win that battle.",0
I deal with them all the time.,0
I want to expand our markets abroad and that's why I've called for that first economic summit to be on agriculture.,0
"If one vote per precinct had changed in 1960, John Kennedy would never have been President of this nation.",1
I got to watch the clock here.,0
Let me tell you what the facts are.,0
That's my vision for public education all around America.,0
"First of all, Governor Romney talks about small businesses.",0
Who's been managing this system?,0
"What I have said is that the president ought to have a chance to appoint a chairman of the Federal Reserve Board to have a coterminous uh term; in other words, both of 'em serve the same four - four years.",0
"One is to control nuclear weapons, which I hope we'll get to later on because that is the most important single issue in this campaign.",0
"That wouldn't have stopped if we hadn't been willing wouldn't have even started, the Soviets coming out, if we hadn't even been willing to support the freedom fighters there.",0
"When I went to the United States Senate, I asked for an assignment to the Armed Services Committee.",0
And I've never seen a presidential campaign where the presidential nominee runs against my vice presidential nominee; never seen one before.,0
"So I've tried to be very specific about what we can and should do, and I am determined that we're going to get the economy really moving again, building on the progress we've made over the last eight years, but never going back to what got us in trouble in the first place.",0
"And it literally says to the communities, re-invent the schools, not just the bricks and mortar but the curriculum and everything else.",0
"The government's bigger than it was when President Kennedy was around, even though he says it's not.",1
I've been involved myself in negotiating and helping to move along the negotiations with the Internet service providers to get a parents' protection page every time 95% of the pages come up.,1
America needed to be safe.,0
"Now, I think that it's a matter of fundamental right that if we raise the minimum wage, 15 million Americans would be positively affected.",0
Let me just -- I've got to answer this.,0
Many of the people that are giving her all this money that she can do many more commercials than me gave her -- took massive deductions.,1
Education is how to make sure we've got a workforce that's productive and competitive.,0
I don't think General Douglas MacArthur would like that too much.,0
"Well, first of all, I admire Senator Kerry's service to our country.",0
This president didn't stand up for Boeing when Airbus was violating international rules and subsidies.,1
"Yes, you can lick inflation by increasing productivity and by decreasing the cost of government to the place that we have balanced budgets, and are no longer grinding out printing press money, flooding the market with it because the Government is spending more than it takes in.",0
"There are some who allege, I can't prove it true or untrue, that uh - such a statement uh - in effect invited the North Koreans to invade South Korea.",0
I led for the Earl Wallop bill or formerly Dingell-Johnson.,1
"That's the enemy that is now in 60 countries, with stronger recruits.",1
What is fair is everybody who pays taxes ought to get relief.,0
And his Secretary of the Treasury said he's studying a sales tax or a value-added tax.,0
I began this campaign because I was so tired of seeing such foolish things happen to our country.,0
Because Roe v. Wade very clearly sets out that there can be regulations on abortion so long as the life and the health of the mother are taken into account.,1
"As a matter of fact, he said it was not and should not be subject to partisan demagoguery because it was too important for the United States or for the world.",0
"In the second quarter, we had dropped it down to about 13%.",1
I'm just gonna tell you what the real facts are.,0
You've got to have a clear vision.,0
"And we've -- you know, Senator McCain and I have some fundamental disagreements on the economy, starting with Senator McCain's statement earlier that he thought the fundamentals of the economy were sound.",1
I'll restore the vitality that gets America working again.,0
They do stand for something.,0
"We didn't guard 850,000 tons of ammo.",1
Our troops have performed brilliantly.,0
"Right now, what happens is those employees get dumped into either the Medicaid system, which taxpayers pick up, or they're going to the emergency room for uncompensated care, which everybody picks up in their premiums.",1
I thought during his debate with Senator Bradley saying he authored the EITC when it didn't happen.,1
"And we -- we look for discovery and innovation, all these things desired out of the American heart to provide the pursuit of happiness for our citizens.",0
"A minute ago the President quoted Cicero, I believe.",0
Look what happened to her.,0
"That's not going to happen, so long as I'm your president.",0
"And those that I haven't been able to keep, it's not for lack of trying and we're going to get it done in a second term.",0
It's an election about the course of America.,0
"And on the day when I was in the Situation Room, monitoring the raid that brought Osama bin Laden to justice, he was hosting the ""Celebrity Apprentice.""",1
It's not a lot of money relative to what I had.,0
It is being blocked by the Republican leadership in the Congress.,1
"This is a very, very difficult and fundamental decision that all of us have to make.",0
"That's a decision that only a woman can make, after consulting her conscience and consulting her religious principles.",0
You will find that some of the worst school systems in America get the most money per student.,1
"I think if you're going to have tax relief, everybody ought to get it.",0
And I think you know that I've opposed the death penalty during all of my life.,1
You can be on welfare.,0
"We just had a pretty serious dispute with China because they were copying our CDs, and costing thousands of jobs in places like California.",1
"But it's going to take some study and some work, and not just passing a tax increase to let the load - or the roof - fall in on the next administration.",0
"One of them happened just the other day, when a man I admire and respect -- I've written about him -- Congressman John Lewis, an American hero, made allegations that Sarah Palin and I were somehow associated with the worst chapter in American history, segregation, deaths of children in church bombings, George Wallace.",1
"And the last president of the United States that tried that was Herbert Hoover, and we went from a deep recession into a depression.",1
And I sure do want to make sure women get equal pay for the work we do.,0
"One of my disagreements with the present Administration has been that I don't feel a real effort has been made an this very sensitive subject, not only of nuclear controls, but also of general disarmament.",1
"But the -- but here's the thing, is that, even if Senator McCain were to say that vouchers were the way to go -- I disagree with him on this, because the data doesn't show that it actually solves the problem -- the centerpiece of Senator McCain's education policy is to increase the voucher program in D.C. by 2,000 slots.",1
"I have gone to church regularly all my life, and I started to here in Washington.",0
"Looking then to this problem of how the United States should move ahead and where the United States is moving, I think it is well that we take the advice of a very famous campaigner: Let's look at the record.",0
"You've been all over the country repeating something that, I will admit, the press has also been repeating -- that I believed that nuclear missiles could be fired and then called back.",1
"We need your talents, your skills, your commitments, your energy, your ambition.",0
"It certainly wasn't the attitude that took place out west, however.",0
We sort of seem to have a desire to try to stay over there and control it.,0
I have roundly condemned those acts.,1
But they weren't taken care of.,0
"I hope that Senator Obama will repudiate those remarks that were made by Congressman John Lewis, very unfair and totally inappropriate.",0
That's what we have here.,0
And I don't want to give my friend Ross another shot at me here but I am fighting with the Congress to get this through.,0
"But you look at Dallas, where the relationships were really studied, the relationships were really a beautiful thing, and then five police officers were killed one night very violently.",0
We are the strongest and most powerful free society on Earth.,0
"And then came some other program, and then came healthcare, and then came the tax increase and a lot of these things stopped in 1994 because then the Congress changed, and I think we've done a good job.",0
"Now, to -- I still -- I just have a minute here?",0
"You can go and see nearly, I think, 39, 40 years of our tax returns, but everyone has done it.",1
"Well, first place, I'd like to clear up something because every 4 years, the Democrats go around and say, Republicans are going to cut Social Security and Medicare.",0
And we have a winning fight.,0
"We heard tonight, for example, the statement made that our growth in national product last year was the lowest of any industrial nation in the world.",1
"Well, it's a great concern of mine and I think of all Americans, and perhaps the vice president can tell us what's been going on.",0
I have fought against it my career.,0
Every day is earth day if you own the land.,0
It's not going to happen on its own.,0
"I appreciate the fact that his daughters have been so kind to my daughters in what has been a pretty hard experience for, I guess, young girls, seeing their dads out there campaigning.",0
"Mine is rooted in the real lives of real people, and it will bring real results if we have the courage to change.",0
"Instead of the federal government, we had that tax credit, pick up some of the costs, because if you have to hire a replacement worker, that's a cost.",0
I believe that I can't legislate or transfer to another American citizen my article of faith.,0
"And John spoke about 15 years ago, on the position that he.",0
You haven't seen the commercial?,0
"Mr. President, once again, I happen to be against the amendment, because I think the amendment will take this problem out of the hands of elected legislators and put it in the hands f unelected judges.",0
And as I said: You can run but you can't hide the reality.,0
"That's a place where we can use our generosity to influence in a positive way, influence nations.",0
"But some way or other, there were 12 of the original copies that got out down there and were not submitted for this printing process by the CIA.",1
But we have got to instill values in these young people.,0
And they are trying artificially extend the monopoly patent protection so they can keep charging these very high prices.,1
"Well, let me -- let me start by saying, words matter.",0
He said he would reform it.,0
He tends to distort on a number of occasions.,0
"But what is absolutely true is that, once we get through this economic crisis and some of the specific proposals to get us out of this slump, that we're not going to be able to go back to our profligate ways.",0
We have seen him insult women.,1
We're encouraging it and working with the industry.,0
"To the American people, I'm doing this because I love you.",0
The so-called Nixon shock against Japan had weakened our relationships there.,0
"So what they're doing is they're leaving our country, and they're, believe it or not, leaving because taxes are too high and because some of them have lots of money outside of our country.",1
I believe marriage is between a man and a woman.,0
And I said it numerous times.,0
And you voted to cut services to 23 million school children under the safe and drug-free schools act.,1
What I care about is children.,0
I wish I knew the law because I would darn sure sign it.,0
"We had the slowest growth, about 2.5 percent.",1
We started from the day we got into office.,0
And I believe that we will be able to get a fix that has alluded everybody else because we know how to do it.,0
"In the terrorist situation, there are terrorist factions all over.",0
"The HMO, the insurance company, can't gag that doctor from giving you full advice.",1
"And that's very important to the economy, but I think we want to make certain.",0
And we are seeing a major offensive taking place -- Al Qaida and Taliban crossing the border and attacking our troops in a brazen fashion.,1
I think that is an idea that is not in keeping with who we are as a nation.,0
"With regard to assailing Mr. Bush about his tax problems and the difference from the tax he once paid and then the later tax he paid, I think if you looked at the deductions, there were great legal expenses in there -- had to do, possibly, with the sale of his home, and they had to do with his setting up of a blind trust.",0
They pulled out of the nonproliferation agreement.,0
"You take a look at all the programs you've advocated, Mr. President.",0
"So, in some ways, we've got some data on which approach is more likely to create jobs and opportunity for Americans and I believe that the economy works best when middle-class families are getting tax breaks so that they've got some money in their pockets, and those of us who have done extraordinarily well because of this magnificent country that we live in, that we can afford to do a little bit more to make sure we're not blowing up the deficit.",0
It was the only one in the nation that furloughed murderers who had not served enough time to be eligible for parole.,1
"I do not, very frankly, take seriously the Congressional Budget Office projections, because they have been wrong on virtually all of them, including the fact that our recovery wasn't going to take place to begin with.",0
"And that means, yes, we still continue to open up new areas for drilling.",0
"But I can say this: The number one responsibility of any president, above all else, is to guarantee the security of our nation - an ability to be free of the threat of attack, or blackmail and to carry out our obligations to our allies and friends, and to carry out a legitimate foreign policy.",0
We want to work with the Russians.,0
That happened to be a recession year.,0
We need to fully fund the act named for that wonderful boy Ryan White to make sure we're doing everything we can on research and treatment.,0
"In the Oval Office, there's a painting by a friend of Laura and mine named -- by Tom Lee.",0
"I went to a school in Dade County, Florida where the facilities are so overcrowded the children have to eat lunch in shifts with the first shift for lunch starting at 9:30 in the morning.",1
And that launched a campaign to try to get the record companies to put ratings that -- warning labels for parents.,0
"Number one, we have an agreement where they notify us and we notify them of any uh - military maneuvers that are to be be undertaken.",1
"Look, we're gonna face some serious new challenges in the next four years.",0
"In the cabinet I have one of the outstanding, I think, administrators as the secretary of transportation, Bill Coleman.",0
"And now with this risky $550 billion tax scheme of Senator Dole's, even his own friends, his campaign co-chair, Senator D'Amato, says that they can't possibly pay for it without cutting Medicare more and cutting Social Security as well, according to him.",1
"Those are the words of two Republicans, respected, both on the Foreign Relations Committee.",0
"And I have a plan that will take the catastrophic cases out of the system, off your backs, pay for it out of a federal fund, which lowers the premiums for everybody in America, makes American business more competitive and makes health care more affordable.",0
"All of these things and all the promises and commitments that Senator Obama and I made (inaudible) made to you tonight will base -- will be based on whether you can trust us or not to be careful stewards of your tax dollar, to make sure America is safe and secure and prosperous, to make sure we reform the institutions of government.",0
"In the White House staff itself, when I became president, we had roughly five hundred and forty employees.",1
"I mean, we've had years in which the reigning economic ideology has been what's good for Wall Street, but not what's good for Main Street.",0
I was there for a while before I left on June the 11th.,0
"That's going to change when I'm president, but we can't change it unless we fundamentally change Senator McCain's and George Bush's foreign policy.",0
Be a wonderful time for the Russians to step into the Balkans and convince Mr. Milosevic that it's in his best interest and his country's best interest to leave office.,0
None of them uh are responsible for health care itself.,0
"Yes, this had to do with our disarmament talks.",0
"Candy, there's no doubt that world demand's gone up, but our production is going up, and we're using oil more efficiently.",1
"And we're bringing GDP from, really, 1 percent, which is what it is now, and if she got in, it will be less than zero.",1
And because I hold the same standards as I look at all of these trade deals.,0
"But, in fact, these last 4 years have seen more weapons built, a wider and more vigorous arms race than in human history.",1
"Well, it matters because he has not told the truth about that position.",1
I want to empower the people.,0
I can't think of any.,0
"Believe it or not folks, you can't ship it all overseas, you've got to make it here.",0
"I should make it very clear that I do not think we're doing enough, that I am not satisfied as an American with the progress that we're making.",0
"And the truth is, there is a lot wrong with America.",0
"But when I started this campaign, I started it very strongly.",0
Did you say you're unemployed?,0
"Governor Romney, I genuinely believe cares about education, but when he tells a student that, you know, ""you should borrow money from your parents to go to college,"" you know, that indicates the degree to which, you know, there may not be as much of a focus on the fact that folks like myself, folks like Michelle, kids probably who attend University of Denver, just don't have that option.",0
"When we talk about child care, and the credits that we're providing.",0
"Don't talk about growth, because even though we need growth, that's not helping.",0
"Well, sometimes there's not a direct transfer of skills from business to government, but sometimes what happened in business would be really bad for government.",0
And three-quarters of them said it makes us less likely to hire people.,1
People's rights have been abused.,0
"You know, I could talk for the rest of the debate -- I know I don't have the time to do that.",0
"If the president's reelected, Obamacare will be fully installed.",0
Just -- a report just came out that the average deductible went up 30 percent on American families.,1
"Mr. Mondale, could I ask you to address the question of nuclear strategy then?",0
And we don't have enough troops there.,0
But it has fallen from the -- from any standpoint.,0
"I've watched year in and year out as companies have shut down and people have lost their jobs because China has not played by the same rules, in part by holding down artificially the value of their currency.",1
"After all, a lot of the energy is produced from the Middle East, and so I appreciate what the administration is doing.",1
"I have indicated to General Brown that uh - the words that he used in that interview, in that particular case and in several others, were very ill advised.",0
And so we have to understand that we can't just surrender and lose jobs year in and year out.,0
Even the Republican platform has criticized the lack of leadership in Mr. Ford and they've criticized the foreign policy of this administration.,1
"It's your understanding of the forces of change that are sweeping the world, and whether or not you're in a position to provide leadership to make those forces of change work for us and not against us.",0
"And we have to vote it up or down, Mr. President.",0
And we've been through a lot together during the last 3 3/4 years.,0
They seem to be simply retreads of the programs of the Truman Administration which preceded it.,0
It's to make sure our troops are well-housed and well-equipped.,0
"These are very, very good people, and they're protecting the Second Amendment.",0
Didn't bring in enough nation.,0
"And, indeed, the way that he talks about his tax cuts would end up raising taxes on middle-class families, millions of middle-class families.",1
The Arab boycott action was first taken in 1952.,1
"On November second all of you will make a very, very important decision.",0
"The system is still where it was with regard to the progressivity, as I've said, and that has not been changed.",0
Osama bin Laden doesn't get to decide.,0
I want to make sure we've got the best education system in the world.,0
"I like PBS, I love Big Bird.",0
We have came out of the recession and we're well on the road to real prosperity in this country again.,0
"That was, of course, out-of-bounds by the Democrats.",0
"Well, he's better off than he was four years ago.",1
"Jim, one of the issues that I would like to close with in my statement is education, because it's an example of the overall approach that I think is important.",0
"All of the things that she's talking about could have been taken care of during the last 10 years, let's say, while she had great power.",0
But look what's happened to the middle class.,0
"We tried to build a little ship called the Littoral Combat Ship that was supposed to cost $140 million, ended up costing $400 million, and we still haven't done it.",1
I supported them when they did so.,0
"You've gone up, in Missouri, about $3,500.",1
There needs to be flexibility for teacher training and teacher hiring with federal money.,0
Here we have our own secretary of state who has had to apologize to the world for the presentation he made to the United Nations.,1
"At that time, nobody thought I had a chance to win.",0
I believe that we will be better off if we protect this environment.,0
"Then when we had the assault weapons ban in the Senate, Senator Dole fought it bitterly and opposed the entire crime bill and almost brought the entire crime bill down because the National Rifle Association didn't want the assault weapons ban, just like they didn't want the Brady Bill.",1
They want us to talk about the problems of this country.,0
He had bilateral talks with the North Koreans.,1
"That is not the kind of leadership that you need, but you should expect that those are promises he's going to keep.",0
I've sat across the table from people who were out of work and worked with them to try and find new work or to help them through tough times.,0
The federal program doesn't do that.,1
Sooner or later you get 11 more boys that can run like the devil that weigh 250 pounds and they might win district.,0
I have kept the faith.,0
"You know, my wife, Hillary, gave me a book about a year ago in which the author defined insanity as just doing the same old thing over and over again and expecting a different result.",0
But I'm not going to make decisions that I think are wrong for America.,0
It's very important to us that this be done with the full involvement of minority citizens.,0
"Let me say this to you, I wouldn't use force.",0
"There are children suffering in this catastrophic war, largely, I believe, because of Russian aggression.",0
No tax on your savings.,0
"Now, what is true is that Senator McCain and I have a difference in terms of the need to invest in America and the American people.",0
And I was making the point that it is hard sometimes to get the Congress to do what you want to do and you have to keep working at it.,0
"If it says tilt, you don't get any gun.",0
"And the answer is, ""Absolutely not.""",0
"I won't ask you, but if you do, you're in the top 1%.",0
"We're going to have to try to provide closer ties, to associate ourselves with the great desire of these people for a better life if we're going to prevent Castro's influence from spreading throughout all of Latin America.",0
"And the significance of prestige, really, is because we're so identified with the cause of freedom.",0
We still rank fifteenth among all the nations of the world in infant mortality.,1
"But, as I said, we have the rate of increase in government spending down to 6 percent.",1
"At the American Conference - Inter-American Conference this summer, when we wanted them to join together in the denunciation of Castro and the Cuban Communists, we couldn't even get the Inter-American group to join together in denouncing Castro.",0
"We paid more military aid, more aid into Laos po- per - per person than in any country in the world and we ought to know now that Laos is moving from neutralism in the direction of the Communists.",1
And we have two fundamentally different visions of America.,0
"Do you know that we've laid a $10 trillion debt on these young Americans who are here with us tonight, $500 billion of it we owe to China?",1
And it wasn't very detailed.,0
"In fact I said, is that the last jobs report before the election?",0
"They're trying to say, ""Did you make a mistake going into Iraq?""",0
"And if we'd used smart diplomacy, we could have saved $200 billion and an invasion of Iraq.",0
Some presidents have been strong in foreign policy; others have relied heavily on the secretary of state.,0
I must say that forty-four percent and that Soviet country is causing us a good deal of trouble tonight.,0
"And I've never seen such a pounding, an unfair pounding, on a young Senator in my entire life.",0
We knew he hated us.,0
When Mr. Nixon made his famous uh speech on Operation Independence we were importing about 35 percent of our oil.,1
I am not for national registration of firearms.,1
But this president didn't try to fix it.,1
Wear your safety toe shoes when you go.,0
"I've talked to bankers and builders and developers, the housing advocates, community development agencies, and they want leadership from Washington.",0
"And if you haven't noticed the Canadians, when they need a big operation, when something happens, they come into the United States in many cases because their system is so slow.",1
"And if they're not, there has to be a consequence.",0
"President Clinton ran for governor in 1990 and said he's going to fill out his term, but he didn't.",1
"Millions of jobs were lost, the auto industry was on the brink of collapse.",1
He didn't call for self-deportation.,0
There are other ways to make sure drugs are cheaper.,0
"And it's all covered in my budget from -- the plans that I've laid out -- from raising taxes on families with incomes above $200,000 and asking foreign corporations to pay the same tax that American corporations do on the same income, from $140 billion in budget cuts, including what I think are very prudent cuts in the defense budget.",1
He suggests that there are a number of other items in this whole depletion field that could be taken into account.,0
Uh - I remember when uh - Herbert Hoover was against uh - jobs for people.,1
"Yes, I mean, he's got a record.",0
It's still the most respected credit.,0
"Number three, we'd open the doors to college education to high school graduates without regard to income.",0
"But after 9/11, Senator Joe Lieberman and I decided that we needed a commission, and that was a commission to investigate 9/11, and find out what happened, and fix it.",1
"And you let those people go with the guidelines of overall policy, not looking over their shoulder and nitpicking the manner in which they go at the job.",0
It's something to build on.,0
But let me -- let me not just stop there.,0
I believe all senior citizens should be able to choose their own doctors and get prescription drugs from their own pharmacists with Medicare paying half the bill.,0
I don't think we want to get to how he's going to pay for all these promises.,0
And we didn't touch it.,0
And Colin Powell so stated.,1
We announce we're going after Mosul.,0
I think it's time America started moving again.,0
That would be a time to seriously consider the use of force.,0
"Mr. Ford has said, I believe, that it was accurate, and that the White House made no attempt to block the issuing of that report.",1
"It cut funds to clean up toxic waste dumps with 10 million of our kids still living within four miles of a toxic waste dump, by a third.",1
We don't think that those people should be allowed to continue operating free.,0
And I assume some of those are because of our trading partners.,0
I don't think you understood what was -- this was locker room talk.,0
"She said the 33,000 e-mails had to do with her daughter's wedding, number one, and a yoga class.",1
"I think it cannot work, won't work, and will lead to all kinds of cynical evasions of the law.",0
They're making some progress; they need to make more.,0
"Now, it's hard to out-spend Congress but he tried to for the last 3 years.",1
We offered an amendment to do so.,1
"And if it won't come down, the economy's going to slow down, maybe go into a recession.",0
How is our credibility with the GCC countries on the Western side of the Gulf.,0
"Today, if you're an American business, you actually get a benefit for going overseas.",0
"And ironically, the single thing that has strengthened Iran over the last several years has been the war in Iraq.",0
"I couldn't agree more about going forward, but I certainly don't want to go back to the policies of the last four years.",0
"Thirdly, whether or not we were prepared and trained to win.",0
It's going to help people across the country that are unemployed right now.,0
"But I think we're all in this together, and my plea to the American people is values in the schools.",0
"If we build up the hopes of the world by having a summit conference that is not adequately prepared, and then, if Mr. Khrushchev finds some excuse for breaking it up - as he did this one - because he isn't going to get his way - we'd set back the cause of peace.",0
"Early childhood education, which closes the achievement gap, so that every child is prepared for school, every dollar we invest in that, we end up getting huge benefits with improved reading scores, reduced dropout rates, reduced delinquency rates.",0
Health-care costs are on the rise because the consumers are not involved in the decision-making process.,1
"He's the one that brought up, to garner primary votes, the whole question of the ACLU.",0
That's how we cut a trillion dollars of spending that wasn't advancing that cause.,1
"Now, John's been in the Congress for 20 years.",0
"Because of the president's decision today, law enforcement officers will walk into a place that will be more dangerous.",0
George Bush embraced comprehensive immigration reform.,1
"However many days that young girl in Florida stood in her classroom, however long, even if it was only one day, doesn't change the fact that there are a lot of overcrowded classrooms in America and we need to do something about that.",1
"But there are other things that we can do with the inner cities, and I've believed.",0
The president mentioned that you need the right person in a crisis.,0
I just happen to believe strongly that marriage is between a man and a woman.,0
"Just because the president says it can't be done, that you'd lose China, doesn't mean it can't be done.",0
1 percent of Americans is the highest it's been since 1928.,1
The thing I don't understand about Mr. Bush's approach to this is how he could possibly be serious about bringing that deficit down given what he says he wants to do.,0
"Reminds me of the line from the movie, ""Show me the money.""",0
And I believe that -- that we ought to recognize the value to our children and grandchildren of taking steps that preserve the environment in a way that's good for them.,0
"We reduced more regulations, eliminated more programs than my two Republican predecessors.",1
"Should I be fortunate enough to become your president, when I put my hand on the Bible, I will swear to not only uphold the laws of the land, but I will also swear to uphold the honor and the dignity of the office to which I have been elected, so help me God.",0
"This administration may say they have a plan, but the truth is they have not even released all the money, the paltry sum of money, that Congress appropriated.",1
"And if you have a -- if you have an elderly parent or grandparent who needs long-term care, then you will get help with that.",0
That's something that all of us have to be involved with and that requires some leadership from Washington.,0
So we must use all of these weapons for the purpose of combating recession if it should come.,0
I've been -- but I'll nevertheless tell you that I think he has not been candid with the American people.,0
"The safety net is there, and we're taking care of more people than has ever been taken care of before by any administration in this country.",1
"In my health care bill, I said insurance companies need to provide contraceptive coverage to everybody who is insured.",1
So we won't make them famous.,0
"So I actually think the most important question of this evening, Chris, is, finally, will Donald Trump admit and condemn that the Russians are doing this and make it clear that he will not have the help of Putin in in this election, that he rejects Russian espionage against Americans, which he actually encouraged in the past?",1
We'll make sure they do not end up with weapons of mass destruction.,0
We've got a bumper crop this year.,0
"And most importantly, we give small business a 50 percent tax credit so that after we lower the costs of health care, they also get, whether they're self-employed or a small business, a lower cost to be able to cover their employees.",1
That's what America is all about.,0
"As far as the nuclear is concerned, I agree.",0
You've raised them by $1 trillion under Obamacare.,1
